47.8;1.00011;2.00017;2
47.9;1.00011;2.00017;2
48;1.0001;2.00017;2
48.1;1.0001;2.00017;2
48.2;1.0001;2.00016;2
48.3;1.0001;2.00016;2
48.4;1.00009;2.00015;2
48.5;1.00009;2.00015;2
48.6;1.00009;2.00014;2
48.7;1.00008;2.00014;2
48.8;1.00008;2.00013;2
48.9;1.00008;2.00012;2
49;1.00007;2.00012;2
49.1;1.00007;2.00011;2
49.2;1.00006;2.0001;2
49.3;1.00006;2.0001;2
49.4;1.00006;2.00009;2
49.5;1.00005;2.00008;2
49.6;1.00005;2.00008;2
49.7;1.00004;2.00007;2
49.8;1.00004;2.00006;2
49.9;1.00003;2.00005;2
50;1.00003;2.00005;2
50.1;1.00002;2.00004;2
50.2;1.00002;2.00003;2
50.3;1.00002;2.00003;2
50.4;1.00001;2.00002;2
50.5;1.00001;2.00001;2
50.6;1;2.00001;2
50.7;1;2;2
50.8;0.999997;1.99999;2
50.9;0.999993;1.99999;2
51;0.99999;1.99998;2
51.1;0.999987;1.99998;2
51.2;0.999984;1.99997;2
51.3;0.999981;1.99997;2
51.4;0.999979;1.99997;2
51.5;0.999976;1.99996;2
51.6;0.999974;1.99996;2
51.7;0.999972;1.99995;2
51.8;0.99997;1.99995;2
51.9;0.999968;1.99995;2
52;0.999967;1.99995;2
52.1;0.999966;1.99994;2
52.2;0.999964;1.99994;2
52.3;0.999963;1.99994;2
52.4;0.999963;1.99994;2
52.5;0.999962;1.99994;2
52.6;0.999962;1.99994;2
52.7;0.999961;1.99994;2
52.8;0.999961;1.99994;2
52.9;0.999961;1.99994;2
53;0.999961;1.99994;2
53.1;0.999962;1.99994;2
53.2;0.999962;1.99994;2
53.3;0.999963;1.99994;2
53.4;0.999964;1.99994;2
53.5;0.999964;1.99994;2
53.6;0.999965;1.99994;2
53.7;0.999966;1.99995;2
53.8;0.999967;1.99995;2
53.9;0.999969;1.99995;2
54;0.99997;1.99995;2
54.1;0.999971;1.99995;2
54.2;0.999973;1.99996;2
54.3;0.999974;1.99996;2
54.4;0.999975;1.99996;2
54.5;0.999977;1.99996;2
54.6;0.999979;1.99997;2
54.7;0.99998;1.99997;2
54.8;0.999982;1.99997;2
54.9;0.999983;1.99997;2
55;0.999985;1.99998;2
55.1;0.999987;1.99998;2
55.2;0.999988;1.99998;2
55.3;0.99999;1.99998;2
55.4;0.999991;1.99999;2
55.5;0.999993;1.99999;2
55.6;0.999994;1.99999;2
55.7;0.999996;1.99999;2
55.8;0.999997;2;2
55.9;0.999999;2;2
56;1;2;2
56.1;1;2;2
56.2;1;2;2
56.3;1;2.00001;2
56.4;1;2.00001;2
56.5;1.00001;2.00001;2
56.6;1.00001;2.00001;2
56.7;1.00001;2.00001;2
56.8;1.00001;2.00001;2
56.9;1.00001;2.00002;2
57;1.00001;2.00002;2
57.1;1.00001;2.00002;2
57.2;1.00001;2.00002;2
57.3;1.00001;2.00002;2
57.4;1.00001;2.00002;2
57.5;1.00001;2.00002;2
57.6;1.00001;2.00002;2
57.7;1.00001;2.00002;2
